knot,crossings,s_ub,exact_s,e_ub,e_ub_minus_s_ub,source_sticks,input_status,e_status
K13n4973,13,12,,,,12,unchecked,none
K13n4974,13,12,,,,12,unchecked,none
K13n4975,13,12,,,,12,unchecked,none
K13n4976,13,12,,,,12,unchecked,none
K13n4977,13,11,,,,11,unchecked,none
K13n4978,13,12,,,,12,unchecked,none
K13n4979,13,11,,,,11,unchecked,none
K13n498,13,12,,,,12,unchecked,none
K13n4980,13,12,,,,12,unchecked,none
K13n4981,13,12,,,,12,unchecked,none
K13n4982,13,11,,,,11,unchecked,none
K13n4983,13,12,,,,12,unchecked,none
K13n4984,13,12,,,,12,unchecked,none
K13n4985,13,12,,,,12,unchecked,none
K13n4986,13,12,,,,12,unchecked,none
K13n4987,13,12,,,,12,unchecked,none
K13n4988,13,11,,11,0,11,unchecked,reported_only
K13n4989,13,11,,,,11,unchecked,none
K13n499,13,12,,,,12,unchecked,none
K13n4990,13,12,,,,12,unchecked,none
K13n4991,13,12,,,,12,unchecked,none
K13n4992,13,12,,,,12,unchecked,none
K13n4993,13,12,,,,12,unchecked,none
K13n4994,13,12,,,,12,unchecked,none
K13n4995,13,12,,,,12,unchecked,none
K13n4996,13,12,,,,12,unchecked,none
K13n4997,13,12,,,,12,unchecked,none
K13n4998,13,11,,,,11,unchecked,none
K13n4999,13,12,,,,12,unchecked,none
K13n5,13,12,,,,12,unchecked,none
K13n50,13,12,,,,12,unchecked,none
K13n500,13,11,,,,11,unchecked,none
K13n5000,13,11,,,,11,unchecked,none
K13n5001,13,11,,,,11,unchecked,none
K13n5002,13,12,,,,12,unchecked,none
K13n5003,13,11,,,,11,unchecked,none
K13n5004,13,11,,,,11,unchecked,none
K13n5005,13,12,,,,12,unchecked,none
K13n5006,13,11,,,,11,unchecked,none
K13n5007,13,11,,,,11,unchecked,none
K13n5008,13,12,,,,12,unchecked,none
K13n5009,13,12,,,,12,unchecked,none
K13n501,13,11,,11,0,11,unchecked,reported_only
K13n5010,13,11,,,,11,unchecked,none
K13n5011,13,11,,12,1,11,unchecked,reported_only
K13n5012,13,11,,,,11,unchecked,none
K13n5013,13,12,,,,12,unchecked,none
K13n5014,13,12,,,,12,unchecked,none
K13n5015,13,12,,,,12,unchecked,none
K13n5016,13,12,,,,12,unchecked,none
K13n5017,13,11,,,,11,unchecked,none
K13n5018,13,10,10,10,0,10,matched,checked
K13n5019,13,11,,11,0,11,unchecked,reported_only
K13n502,13,12,,,,12,unchecked,none
K13n5020,13,11,,,,11,unchecked,none
K13n5021,13,12,,,,12,unchecked,none
K13n5022,13,12,,,,12,unchecked,none
K13n5023,13,12,,,,12,unchecked,none
K13n5024,13,12,,,,12,unchecked,none
K13n5025,13,11,,,,11,unchecked,none
K13n5026,13,12,,,,12,unchecked,none
K13n5027,13,11,,,,11,unchecked,none
K13n5028,13,12,,,,12,unchecked,none
K13n5029,13,12,,,,12,unchecked,none
K13n503,13,12,,,,12,unchecked,none
K13n5030,13,12,,,,12,unchecked,none
K13n5031,13,12,,,,12,unchecked,none
K13n5032,13,12,,,,12,unchecked,none
K13n5033,13,12,,,,12,unchecked,none
K13n5034,13,12,,,,12,unchecked,none
K13n5035,13,12,,,,12,unchecked,none
K13n5036,13,12,,,,12,unchecked,none
K13n5037,13,12,,,,12,unchecked,none
K13n5038,13,12,,,,12,unchecked,none
K13n5039,13,11,,,,11,unchecked,none
K13n504,13,12,,,,12,unchecked,none
K13n5040,13,11,,,,11,unchecked,none
K13n5041,13,11,,,,11,unchecked,none
K13n5042,13,12,,,,12,unchecked,none
K13n5043,13,11,,,,11,unchecked,none
K13n5044,13,12,,,,12,unchecked,none
K13n5045,13,11,,,,11,unchecked,none
K13n5046,13,11,,,,11,unchecked,none
K13n5047,13,12,,,,12,unchecked,none
K13n5048,13,11,,,,11,unchecked,none
K13n5049,13,12,,,,12,unchecked,none
K13n505,13,11,,,,11,unchecked,none
K13n5050,13,12,,,,12,unchecked,none
K13n5051,13,12,,,,12,unchecked,none
K13n5052,13,12,,,,12,unchecked,none
K13n5053,13,12,,,,12,unchecked,none
K13n5054,13,12,,,,12,unchecked,none
K13n5055,13,11,,,,11,unchecked,none
K13n5056,13,11,,,,11,unchecked,none
K13n5057,13,11,,,,11,unchecked,none
K13n5058,13,11,,,,11,unchecked,none
K13n5059,13,12,,,,12,unchecked,none
K13n506,13,11,,,,11,unchecked,none
K13n5060,13,12,,,,12,unchecked,none
K13n5061,13,11,,,,11,unchecked,none
K13n5062,13,12,,,,12,unchecked,none
K13n5063,13,12,,,,12,unchecked,none
K13n5064,13,12,,,,12,unchecked,none
K13n5065,13,12,,,,12,unchecked,none
K13n5066,13,11,,,,11,unchecked,none
K13n5067,13,11,,,,11,unchecked,none
K13n5068,13,11,,,,11,unchecked,none
K13n5069,13,12,,,,12,unchecked,none
K13n507,13,12,,,,12,unchecked,none
K13n5070,13,12,,,,12,unchecked,none
K13n5071,13,11,,,,11,unchecked,none
K13n5072,13,11,,,,11,unchecked,none
K13n5073,13,11,,11,0,11,unchecked,reported_only
K13n5074,13,11,,,,11,unchecked,none
K13n5075,13,12,,,,12,unchecked,none
K13n5076,13,12,,,,12,unchecked,none
K13n5077,13,12,,,,12,unchecked,none
K13n5078,13,11,,,,11,unchecked,none
K13n5079,13,11,,,,11,unchecked,none
K13n508,13,12,,,,12,unchecked,none
K13n5080,13,12,,,,12,unchecked,none
K13n5081,13,11,,,,11,unchecked,none
K13n5082,13,11,,,,11,unchecked,none
K13n5083,13,11,,12,1,11,unchecked,reported_only
K13n5084,13,11,,,,11,unchecked,none
K13n5085,13,11,,,,11,unchecked,none
K13n5086,13,12,,,,12,unchecked,none
K13n5087,13,12,,,,12,unchecked,none
K13n5088,13,12,,,,12,unchecked,none
K13n5089,13,11,,,,11,unchecked,none
K13n509,13,12,,,,12,unchecked,none
K13n5090,13,11,,,,11,unchecked,none
K13n5091,13,11,,,,11,unchecked,none
K13n5092,13,11,,,,11,unchecked,none
K13n5093,13,11,,,,11,unchecked,none
K13n5094,13,12,,,,12,unchecked,none
K13n5095,13,11,,,,11,unchecked,none
K13n5096,13,11,,,,11,unchecked,none
K13n5097,13,11,,,,11,unchecked,none
K13n5098,13,12,,,,12,unchecked,none
K13n5099,13,11,,,,11,unchecked,none
K13n51,13,12,,,,12,unchecked,none
K13n510,13,11,,,,11,unchecked,none
K13n5100,13,11,,,,11,unchecked,none
K13n5101,13,11,,,,11,unchecked,none
K13n5102,13,12,,,,12,unchecked,none
K13n5103,13,12,,,,12,unchecked,none
K13n5104,13,12,,,,12,unchecked,none
K13n5105,13,11,,,,11,unchecked,none
K13n5106,13,11,,,,11,unchecked,none
K13n5107,13,11,,,,11,unchecked,none
K13n5108,13,12,,,,12,unchecked,none
K13n5109,13,12,,,,12,unchecked,none
K13n511,13,11,,,,11,unchecked,none
K13n5110,13,11,,,,11,unchecked,none
K13n512,13,11,,12,1,11,unchecked,reported_only
K13n513,13,11,,,,11,unchecked,none
K13n514,13,12,,,,12,unchecked,none
K13n515,13,12,,,,12,unchecked,none
K13n516,13,12,,,,12,unchecked,none
K13n517,13,11,,,,11,unchecked,none
K13n518,13,11,,,,11,unchecked,none
K13n519,13,11,,,,11,unchecked,none
K13n52,13,12,,,,12,unchecked,none
K13n520,13,11,,,,11,unchecked,none
K13n521,13,12,,,,12,unchecked,none
K13n522,13,12,,,,12,unchecked,none
K13n523,13,12,,,,12,unchecked,none
K13n524,13,11,,,,11,unchecked,none
K13n525,13,12,,,,12,unchecked,none
K13n526,13,12,,,,12,unchecked,none
K13n527,13,12,,,,12,unchecked,none
K13n528,13,12,,,,12,unchecked,none
K13n529,13,11,,12,1,11,unchecked,reported_only
K13n53,13,12,,,,12,unchecked,none
K13n530,13,11,,,,11,unchecked,none
K13n531,13,13,,,,13,unchecked,none
K13n532,13,12,,,,12,unchecked,none
K13n533,13,12,,,,12,unchecked,none
K13n534,13,12,,,,12,unchecked,none
K13n535,13,12,,,,12,unchecked,none
K13n536,13,12,,,,12,unchecked,none
K13n537,13,12,,,,12,unchecked,none
K13n538,13,12,,,,12,unchecked,none
K13n539,13,12,,,,12,unchecked,none
K13n54,13,11,,,,11,unchecked,none
K13n540,13,12,,,,12,unchecked,none
K13n541,13,12,,,,12,unchecked,none
K13n542,13,12,,,,12,unchecked,none
K13n543,13,12,,,,12,unchecked,none
K13n544,13,12,,,,12,unchecked,none
K13n545,13,12,,,,12,unchecked,none
K13n546,13,12,,,,12,unchecked,none
K13n547,13,12,,,,12,unchecked,none
K13n548,13,12,,,,12,unchecked,none
K13n549,13,12,,,,12,unchecked,none
K13n55,13,12,,,,12,unchecked,none
K13n550,13,12,,,,12,unchecked,none
K13n551,13,12,,,,12,unchecked,none
K13n552,13,12,,,,12,unchecked,none
K13n553,13,12,,,,12,unchecked,none
K13n554,13,12,,,,12,unchecked,none
K13n555,13,12,,,,12,unchecked,none
K13n556,13,12,,,,12,unchecked,none
K13n557,13,12,,,,12,unchecked,none
K13n558,13,11,,12,1,11,unchecked,reported_only
K13n559,13,12,,,,12,unchecked,none
K13n56,13,12,,,,12,unchecked,none
K13n560,13,12,,,,12,unchecked,none
K13n561,13,11,,,,11,unchecked,none
K13n562,13,11,,,,11,unchecked,none
K13n563,13,11,,,,11,unchecked,none
K13n564,13,12,,,,12,unchecked,none
K13n565,13,12,,,,12,unchecked,none
K13n566,13,12,,,,12,unchecked,none
K13n567,13,11,,,,11,unchecked,none
K13n568,13,11,,,,11,unchecked,none
K13n569,13,11,,,,11,unchecked,none
K13n57,13,12,,,,12,unchecked,none
K13n570,13,11,,,,11,unchecked,none
K13n571,13,11,,,,11,unchecked,none
K13n572,13,12,,,,12,unchecked,none
K13n573,13,12,,,,12,unchecked,none
K13n574,13,11,,,,11,unchecked,none
K13n575,13,12,,12,0,12,unchecked,reported_only
K13n576,13,11,,,,11,unchecked,none
K13n577,13,11,,,,11,unchecked,none
K13n578,13,11,,,,11,unchecked,none
K13n579,13,11,,,,11,unchecked,none
K13n58,13,12,,,,12,unchecked,none
K13n580,13,12,,,,12,unchecked,none
K13n581,13,12,,,,12,unchecked,none
K13n582,13,11,,,,11,unchecked,none
K13n583,13,11,,12,1,11,unchecked,reported_only
K13n584,13,10,10,10,0,10,matched,checked
K13n585,13,11,,,,11,unchecked,none
K13n586,13,10,10,10,0,10,matched,checked
K13n587,13,11,,11,0,11,unchecked,reported_only
K13n588,13,11,,11,0,11,unchecked,reported_only
K13n589,13,11,,12,1,11,unchecked,reported_only
K13n59,13,12,,,,12,unchecked,none
K13n590,13,12,,,,12,unchecked,none
K13n591,13,11,,,,11,unchecked,none
K13n592,13,10,10,10,0,10,unchecked,reported_only
K13n593,13,10,10,10,0,10,matched,checked
K13n594,13,12,,,,12,unchecked,none
K13n595,13,12,,,,12,unchecked,none
K13n596,13,12,,,,12,unchecked,none
K13n597,13,12,,,,12,unchecked,none
K13n598,13,11,,,,11,unchecked,none
K13n599,13,11,,,,11,unchecked,none
K13n6,13,12,,,,12,unchecked,none
K13n60,13,11,,,,11,unchecked,none
K13n600,13,11,,12,1,11,unchecked,reported_only
K13n601,13,11,,,,11,unchecked,none
K13n602,13,10,10,10,0,10,matched,checked
K13n603,13,10,10,10,0,10,matched,checked
K13n604,13,10,10,10,0,10,matched,checked
K13n605,13,11,,11,0,11,unchecked,reported_only
K13n606,13,11,,11,0,11,unchecked,reported_only
K13n607,13,10,10,10,0,10,matched,checked
K13n608,13,10,10,10,0,10,matched,checked
K13n609,13,11,,,,11,unchecked,none
K13n61,13,11,,,,11,unchecked,none
K13n610,13,11,,,,11,unchecked,none
K13n611,13,11,,11,0,11,unchecked,reported_only
K13n612,13,11,,11,0,11,unchecked,reported_only
K13n613,13,11,,12,1,11,unchecked,reported_only
K13n614,13,11,,,,11,unchecked,none
K13n615,13,12,,,,12,unchecked,none
K13n616,13,12,,12,0,12,unchecked,reported_only
K13n617,13,12,,,,12,unchecked,none
K13n618,13,12,,,,12,unchecked,none
K13n619,13,11,,,,11,unchecked,none
K13n62,13,11,,11,0,11,unchecked,reported_only
K13n620,13,12,,,,12,unchecked,none
K13n621,13,12,,,,12,unchecked,none
K13n622,13,11,,,,11,unchecked,none
K13n623,13,12,,,,12,unchecked,none
K13n624,13,12,,,,12,unchecked,none
K13n625,13,12,,,,12,unchecked,none
K13n626,13,12,,,,12,unchecked,none
K13n627,13,12,,,,12,unchecked,none
K13n628,13,11,,11,0,11,unchecked,reported_only
K13n629,13,11,,11,0,11,unchecked,reported_only
K13n63,13,12,,,,12,unchecked,none
K13n630,13,11,,,,11,unchecked,none
K13n631,13,11,,12,1,11,unchecked,reported_only
K13n632,13,12,,,,12,unchecked,none
K13n633,13,11,,,,11,unchecked,none
K13n634,13,11,,12,1,11,unchecked,reported_only
K13n635,13,11,,,,11,unchecked,none
K13n636,13,11,,,,11,unchecked,none
K13n637,13,12,,,,12,unchecked,none
K13n638,13,12,,,,12,unchecked,none
K13n639,13,12,,,,12,unchecked,none
K13n64,13,12,,,,12,unchecked,none
K13n640,13,12,,,,12,unchecked,none
K13n641,13,12,,,,12,unchecked,none
K13n642,13,12,,,,12,unchecked,none
K13n643,13,12,,,,12,unchecked,none
K13n644,13,11,,,,11,unchecked,none
K13n645,13,11,,,,11,unchecked,none
K13n646,13,11,,11,0,11,unchecked,reported_only
K13n647,13,11,,,,11,unchecked,none
K13n648,13,11,,,,11,unchecked,none
K13n649,13,11,,,,11,unchecked,none
K13n65,13,12,,,,12,unchecked,none
K13n650,13,12,,,,12,unchecked,none
K13n651,13,11,,,,11,unchecked,none
K13n652,13,11,,,,11,unchecked,none
K13n653,13,12,,,,12,unchecked,none
K13n654,13,12,,,,12,unchecked,none
K13n655,13,12,,,,12,unchecked,none
K13n656,13,12,,,,12,unchecked,none
K13n657,13,12,,,,12,unchecked,none
K13n658,13,12,,,,12,unchecked,none
K13n659,13,12,,,,12,unchecked,none
K13n66,13,12,,,,12,unchecked,none
K13n660,13,12,,,,12,unchecked,none
K13n661,13,11,,,,11,unchecked,none
K13n662,13,11,,,,11,unchecked,none
K13n663,13,12,,,,12,unchecked,none
K13n664,13,12,,,,12,unchecked,none
K13n665,13,12,,,,12,unchecked,none
K13n666,13,12,,,,12,unchecked,none
K13n667,13,11,,12,1,11,unchecked,reported_only
K13n668,13,12,,,,12,unchecked,none
K13n669,13,12,,,,12,unchecked,none
K13n67,13,12,,,,12,unchecked,none
K13n670,13,12,,,,12,unchecked,none
K13n671,13,12,,,,12,unchecked,none
K13n672,13,12,,,,12,unchecked,none
K13n673,13,11,,,,11,unchecked,none
K13n674,13,12,,,,12,unchecked,none
K13n675,13,12,,,,12,unchecked,none
K13n676,13,12,,,,12,unchecked,none
K13n677,13,12,,,,12,unchecked,none
K13n678,13,12,,,,12,unchecked,none
K13n679,13,11,,,,11,unchecked,none
K13n68,13,12,,,,12,unchecked,none
K13n680,13,12,,,,12,unchecked,none
K13n681,13,12,,,,12,unchecked,none
K13n682,13,12,,,,12,unchecked,none
K13n683,13,12,,,,12,unchecked,none
K13n684,13,12,,,,12,unchecked,none
K13n685,13,11,,,,11,unchecked,none
K13n686,13,12,,,,12,unchecked,none
K13n687,13,12,,,,12,unchecked,none
K13n688,13,12,,,,12,unchecked,none
K13n689,13,12,,,,12,unchecked,none
K13n69,13,12,,,,12,unchecked,none
K13n690,13,12,,12,0,12,unchecked,reported_only
K13n691,13,12,,,,12,unchecked,none
K13n692,13,12,,,,12,unchecked,none
K13n693,13,12,,,,12,unchecked,none
K13n694,13,11,,12,1,11,unchecked,reported_only
K13n695,13,11,,12,1,11,unchecked,reported_only
K13n696,13,11,,,,11,unchecked,none
K13n697,13,12,,,,12,unchecked,none
K13n698,13,12,,,,12,unchecked,none
K13n699,13,12,,,,12,unchecked,none
K13n7,13,11,,,,11,unchecked,none
K13n70,13,12,,,,12,unchecked,none
K13n700,13,11,,,,11,unchecked,none
K13n701,13,12,,,,12,unchecked,none
K13n702,13,12,,,,12,unchecked,none
K13n703,13,12,,,,12,unchecked,none
K13n704,13,11,,,,11,unchecked,none
K13n705,13,11,,,,11,unchecked,none
K13n706,13,11,,,,11,unchecked,none
K13n707,13,11,,,,11,unchecked,none
K13n708,13,12,,,,12,unchecked,none
K13n709,13,11,,,,11,unchecked,none
K13n71,13,12,,,,12,matched,none
K13n710,13,11,,11,0,11,unchecked,reported_only
K13n711,13,11,,11,0,11,unchecked,reported_only
K13n712,13,11,,,,11,unchecked,none
K13n713,13,11,,,,11,unchecked,none
K13n714,13,11,,11,0,11,unchecked,reported_only
K13n715,13,11,,,,11,unchecked,none
K13n716,13,11,,11,0,11,unchecked,reported_only
K13n717,13,11,,,,11,unchecked,none
K13n718,13,12,,,,12,unchecked,none
K13n719,13,12,,,,12,unchecked,none
K13n72,13,12,,,,12,unchecked,none
K13n720,13,12,,,,12,unchecked,none
K13n721,13,12,,,,12,unchecked,none
K13n722,13,12,,,,12,unchecked,none
K13n723,13,11,,12,1,11,unchecked,reported_only
K13n724,13,11,,,,11,unchecked,none
K13n725,13,11,,11,0,11,unchecked,reported_only
K13n726,13,10,,11,1,10,unchecked,reported_only
K13n727,13,11,,,,11,unchecked,none
K13n728,13,12,,,,12,unchecked,none
K13n729,13,12,,,,12,unchecked,none
K13n73,13,12,,,,12,unchecked,none
K13n730,13,12,,,,12,unchecked,none
K13n731,13,11,,11,0,11,unchecked,reported_only
K13n732,13,11,,12,1,11,unchecked,reported_only
K13n733,13,12,,,,12,unchecked,none
K13n734,13,12,,,,12,unchecked,none
K13n735,13,12,,,,12,unchecked,none
K13n736,13,12,,,,12,unchecked,none
K13n737,13,12,,,,12,unchecked,none
K13n738,13,12,,,,12,unchecked,none
K13n739,13,12,,,,12,unchecked,none
K13n74,13,12,,,,12,unchecked,none
K13n740,13,12,,,,12,unchecked,none
K13n741,13,12,,,,12,unchecked,none
K13n742,13,12,,,,12,unchecked,none
K13n743,13,12,,,,12,unchecked,none
K13n744,13,12,,,,12,unchecked,none
K13n745,13,12,,,,12,unchecked,none
K13n746,13,12,,,,12,unchecked,none
K13n747,13,11,,,,11,unchecked,none
K13n748,13,11,,,,11,unchecked,none
K13n749,13,12,,,,12,unchecked,none
K13n75,13,12,,,,12,unchecked,none
K13n750,13,12,,,,12,unchecked,none
K13n751,13,12,,,,12,unchecked,none
K13n752,13,11,,,,11,unchecked,none
K13n753,13,12,,,,12,unchecked,none
K13n754,13,12,,12,0,12,unchecked,reported_only
K13n755,13,12,,,,12,unchecked,none
K13n756,13,12,,,,12,unchecked,none
K13n757,13,12,,,,12,unchecked,none
K13n758,13,11,,,,11,unchecked,none
K13n759,13,12,,,,12,unchecked,none
K13n76,13,12,,,,12,unchecked,none
K13n760,13,12,,,,12,unchecked,none
K13n761,13,12,,,,12,unchecked,none
K13n762,13,11,,,,11,unchecked,none
K13n763,13,11,,,,11,unchecked,none
K13n764,13,12,,,,12,unchecked,none
K13n765,13,11,,,,11,unchecked,none
K13n766,13,12,,,,12,unchecked,none
K13n767,13,12,,,,12,unchecked,none
K13n768,13,12,,,,12,unchecked,none
K13n769,13,12,,,,12,matched,none
K13n77,13,12,,,,12,unchecked,none
K13n770,13,12,,12,0,12,unchecked,reported_only
K13n771,13,12,,,,12,unchecked,none
K13n772,13,12,,,,12,unchecked,none
K13n773,13,12,,,,12,unchecked,none
K13n774,13,12,,,,12,unchecked,none
K13n775,13,12,,,,12,unchecked,none
K13n776,13,12,,,,12,unchecked,none
K13n777,13,11,,,,11,unchecked,none
K13n778,13,11,,,,11,unchecked,none
K13n779,13,12,,,,12,unchecked,none
K13n78,13,12,,,,12,unchecked,none
K13n780,13,12,,,,12,unchecked,none
K13n781,13,12,,12,0,12,unchecked,reported_only
K13n782,13,12,,,,12,unchecked,none
K13n783,13,12,,,,12,unchecked,none
K13n784,13,12,,,,12,unchecked,none
K13n785,13,12,,,,12,unchecked,none
K13n786,13,12,,,,12,unchecked,none
K13n787,13,11,,,,11,unchecked,none
K13n788,13,12,,,,12,unchecked,none
K13n789,13,12,,,,12,unchecked,none
K13n79,13,12,,,,12,unchecked,none
K13n790,13,12,,12,0,12,unchecked,reported_only
K13n791,13,12,,,,12,unchecked,none
K13n792,13,12,,,,12,unchecked,none
K13n793,13,12,,,,12,unchecked,none
K13n794,13,12,,,,12,unchecked,none
K13n795,13,12,,,,12,unchecked,none
K13n796,13,12,,,,12,unchecked,none
K13n797,13,12,,,,12,unchecked,none
K13n798,13,12,,,,12,unchecked,none
K13n799,13,11,,12,1,11,unchecked,reported_only
K13n8,13,12,,,,12,unchecked,none
K13n80,13,12,,,,12,unchecked,none
K13n800,13,12,,,,12,unchecked,none
K13n801,13,11,,11,0,11,unchecked,reported_only
K13n802,13,12,,,,12,unchecked,none
K13n803,13,12,,,,12,unchecked,none
K13n804,13,11,,,,11,unchecked,none
K13n805,13,12,,,,12,unchecked,none
K13n806,13,12,,,,12,unchecked,none
K13n807,13,12,,,,12,unchecked,none
K13n808,13,12,,,,12,unchecked,none
K13n809,13,12,,,,12,unchecked,none
K13n81,13,12,,,,12,unchecked,none
K13n810,13,11,,,,11,unchecked,none
K13n811,13,12,,,,12,unchecked,none
K13n812,13,12,,,,12,unchecked,none
K13n813,13,12,,,,12,unchecked,none
K13n814,13,12,,,,12,unchecked,none
K13n815,13,12,,,,12,unchecked,none
K13n816,13,11,,12,1,11,unchecked,reported_only
K13n817,13,12,,,,12,unchecked,none
K13n818,13,12,,,,12,unchecked,none
K13n819,13,12,,,,12,unchecked,none
K13n82,13,12,,,,12,unchecked,none
K13n820,13,12,,,,12,unchecked,none
K13n821,13,12,,,,12,unchecked,none
K13n822,13,12,,,,12,unchecked,none
K13n823,13,11,,,,11,unchecked,none
K13n824,13,11,,,,11,unchecked,none
K13n825,13,12,,,,12,unchecked,none
K13n826,13,12,,,,12,unchecked,none
K13n827,13,12,,,,12,unchecked,none
K13n828,13,12,,,,12,unchecked,none
K13n829,13,12,,,,12,unchecked,none
K13n83,13,12,,,,12,unchecked,none
K13n830,13,11,,,,11,unchecked,none
K13n831,13,12,,,,12,unchecked,none
K13n832,13,12,,,,12,unchecked,none
K13n833,13,12,,,,12,unchecked,none
K13n834,13,12,,,,12,unchecked,none
K13n835,13,11,,11,0,11,unchecked,reported_only
K13n836,13,11,,11,0,11,unchecked,reported_only
K13n837,13,11,,,,11,unchecked,none
K13n838,13,12,,,,12,unchecked,none
K13n839,13,12,,,,12,unchecked,none
K13n84,13,12,,,,12,unchecked,none
K13n840,13,11,,,,11,unchecked,none
K13n841,13,12,,,,12,unchecked,none
K13n842,13,12,,,,12,unchecked,none
K13n843,13,12,,,,12,unchecked,none
K13n844,13,12,,,,12,unchecked,none
K13n845,13,12,,,,12,unchecked,none
K13n846,13,12,,,,12,unchecked,none
K13n847,13,12,,,,12,unchecked,none
K13n848,13,12,,,,12,unchecked,none
K13n849,13,12,,,,12,unchecked,none
K13n85,13,12,,,,12,unchecked,none
K13n850,13,12,,,,12,unchecked,none
K13n851,13,12,,,,12,unchecked,none
K13n852,13,12,,,,12,unchecked,none
K13n853,13,12,,,,12,unchecked,none
K13n854,13,12,,,,12,unchecked,none
K13n855,13,12,,,,12,unchecked,none
K13n856,13,12,,,,12,unchecked,none
K13n857,13,11,,,,11,unchecked,none
K13n858,13,12,,,,12,unchecked,none
K13n859,13,12,,,,12,unchecked,none
K13n86,13,12,,,,12,unchecked,none
K13n860,13,12,,,,12,unchecked,none
K13n861,13,12,,,,12,unchecked,none
K13n862,13,12,,,,12,unchecked,none
K13n863,13,12,,,,12,unchecked,none
K13n864,13,12,,,,12,unchecked,none
K13n865,13,12,,,,12,unchecked,none
K13n866,13,12,,,,12,unchecked,none
K13n867,13,12,,,,12,unchecked,none
K13n868,13,12,,,,12,unchecked,none
K13n869,13,12,,,,12,unchecked,none
K13n87,13,12,,,,12,unchecked,none
K13n870,13,12,,,,12,unchecked,none
K13n871,13,12,,,,12,unchecked,none
K13n872,13,12,,,,12,unchecked,none
K13n873,13,12,,,,12,unchecked,none
K13n874,13,12,,,,12,unchecked,none
K13n875,13,12,,,,12,unchecked,none
K13n876,13,12,,,,12,unchecked,none
K13n877,13,11,,,,11,unchecked,none
K13n878,13,12,,,,12,unchecked,none
K13n879,13,12,,,,12,unchecked,none
K13n88,13,12,,,,12,unchecked,none
K13n880,13,11,,,,11,unchecked,none
K13n881,13,11,,11,0,11,unchecked,reported_only
K13n882,13,11,,,,11,unchecked,none
K13n883,13,11,,,,11,unchecked,none
K13n884,13,11,,11,0,11,unchecked,reported_only
K13n885,13,12,,,,12,unchecked,none
K13n886,13,12,,,,12,unchecked,none
K13n887,13,11,,,,11,unchecked,none
K13n888,13,12,,,,12,unchecked,none
K13n889,13,12,,,,12,unchecked,none
K13n89,13,12,,,,12,unchecked,none
K13n890,13,11,,12,1,11,unchecked,reported_only
K13n891,13,12,,,,12,unchecked,none
K13n892,13,12,,,,12,unchecked,none
K13n893,13,12,,,,12,unchecked,none
K13n894,13,12,,,,12,unchecked,none
K13n895,13,12,,,,12,unchecked,none
K13n896,13,12,,,,12,unchecked,none
K13n897,13,12,,,,12,unchecked,none
K13n898,13,12,,,,12,unchecked,none
K13n899,13,12,,,,12,unchecked,none
K13n9,13,12,,,,12,unchecked,none
K13n90,13,11,,,,11,unchecked,none
K13n900,13,12,,,,12,unchecked,none
K13n901,13,12,,,,12,unchecked,none
K13n902,13,11,,,,11,unchecked,none
K13n903,13,11,,,,11,unchecked,none
K13n904,13,12,,,,12,unchecked,none
K13n905,13,12,,,,12,unchecked,none
K13n906,13,12,,,,12,unchecked,none
K13n907,13,12,,,,12,unchecked,none
K13n908,13,12,,,,12,unchecked,none
K13n909,13,12,,,,12,unchecked,none
K13n91,13,12,,,,12,unchecked,none
K13n910,13,12,,,,12,unchecked,none
K13n911,13,11,,,,11,unchecked,none
K13n912,13,11,,12,1,11,unchecked,reported_only
K13n913,13,12,,,,12,unchecked,none
K13n914,13,11,,11,0,11,unchecked,reported_only
K13n915,13,11,,11,0,11,unchecked,reported_only
