knot,crossings,sticks,input_min_dist
K13a142,13,12,0.00037130697258036944
K13a1420,13,12,0.00086373184471791591
K13a1421,13,12,0.0018719549005314464
K13a1422,13,12,0.00096710006512533767
K13a1423,13,12,0.0020360345519877267
K13a1424,13,12,0.0083322352921589467
K13a1425,13,12,0.0015082663194923903
K13a1426,13,12,0.00093617920889378019
K13a1427,13,12,0.00062302062943482019
K13a1428,13,12,0.0009627519773422724
K13a1429,13,12,0.0002975561496581493
K13a143,13,13,0.0061955615565001208
K13a1430,13,12,0.00050181756761251645
K13a1431,13,13,0.0067245953754748377
K13a1432,13,13,0.00045098392844048553
K13a1433,13,13,0.00057125640723747835
K13a1434,13,12,0.00027283002455389662
K13a1435,13,13,0.003581814657431319
K13a1436,13,13,0.0018231824667901395
K13a1437,13,13,0.0021250999178345376
K13a1438,13,13,0.0078630294043549476
K13a1439,13,12,0.0019337062288685241
K13a144,13,13,0.002175990942106919
K13a1440,13,13,0.0071734170187036476
K13a1441,13,13,0.0017546332729045868
K13a1442,13,13,0.00078782397977564755
K13a1443,13,12,0.0021311272896349016
K13a1444,13,12,0.0017110238350235422
K13a1445,13,12,0.00058212742948639035
K13a1446,13,12,0.0048433799960551265
K13a1447,13,12,0.0035019595076492089
K13a1448,13,13,0.0045182821373258141
K13a1449,13,12,0.010868885272276295
K13a145,13,13,0.0024787135848070435
K13a1450,13,12,0.0012662229160135797
K13a1451,13,12,5.3680735659978689e-05
K13a1452,13,12,0.015888784381886931
K13a1453,13,12,0.0025031445203726574
K13a1454,13,12,0.0016927632172990025
K13a1455,13,12,0.0001458205305996191
K13a1456,13,12,0.00062628132656703786
K13a1457,13,12,0.0024856801368181112
K13a1458,13,13,0.0073214499839081041
K13a1459,13,12,0.0018960964582784374
K13a146,13,12,0.0067088813923211607
K13a1460,13,13,0.00338351268506497
K13a1461,13,13,0.0025131475814350861
K13a1462,13,12,9.1301901586475147e-06
K13a1463,13,12,0.0041870212048981809
K13a1464,13,12,0.0045791166853961047
K13a1465,13,13,0.0031868967330127345
K13a1466,13,13,0.0085332315531489161
K13a1467,13,13,0.0014209084393535735
K13a1468,13,12,0.002314593099209701
K13a1469,13,12,0.0024517093675578395
K13a147,13,13,0.00088033326339146062
K13a1470,13,12,0.00030846205105896545
K13a1471,13,13,0.012248377784661512
K13a1472,13,13,0.0047061219927282509
K13a1473,13,12,0.00012358024425067324
K13a1474,13,12,0.0092493893162530101
K13a1475,13,13,0.0018012245123766939
K13a1476,13,13,0.0086255526513956196
K13a1477,13,12,0.0036686034726622638
K13a1478,13,12,0.0075157812257858449
K13a1479,13,12,0.0014423918870620357
K13a148,13,13,0.0001956767414633031
K13a1480,13,12,0.0028971900124916423
K13a1481,13,12,3.8440107027507042e-06
K13a1482,13,12,0.00035705500515306981
K13a1483,13,12,0.0090212423370521645
K13a1484,13,12,0.0019595453385669011
K13a1485,13,12,0.0011998318542513133
K13a1486,13,12,0.0047547994044705695
K13a1487,13,12,0.0075977157912844109
K13a1488,13,12,0.00079728195646639182
K13a1489,13,12,0.0010060857475238183
K13a149,13,12,0.0015546117341770438
K13a1490,13,12,0.0016300886565304967
K13a1491,13,13,0.0011283962892575663
K13a1492,13,12,0.00016843150036050702
K13a1493,13,12,0.003575678287490312
K13a1494,13,12,0.009605912751416909
K13a1495,13,12,0.0052165093015132799
K13a1496,13,13,0.00027167895254681754
K13a1497,13,12,0.00066508526779244452
K13a1498,13,12,0.0050782780162078852
K13a1499,13,12,0.0019923428991381674
K13a15,13,12,0.00078390537547343468
K13a150,13,13,0.01029207920380258
K13a1500,13,12,0.010595658863567819
K13a1501,13,13,0.00258433278215499
K13a1502,13,12,0.0044798572464535211
K13a1503,13,12,0.00078284255931493709
K13a1504,13,12,0.0035684491681696614
K13a1505,13,12,0.0034601464030612232
K13a1506,13,12,0.0051904816216646627
K13a1507,13,12,0.00066333467317335388
K13a1508,13,12,0.0026172001690697457
K13a1509,13,12,0.0042522599736215987
K13a151,13,13,0.0020300108315096594
K13a1510,13,12,0.00035402513670462809
K13a1511,13,12,0.0012801241445378434
K13a1512,13,12,0.0012340131387943525
K13a1513,13,12,0.0023687288929055178
K13a1514,13,12,0.002689870511249538
K13a1515,13,12,0.0017888368479327126
K13a1516,13,12,0.003337886172742572
K13a1517,13,12,0.0063982560587669286
K13a1518,13,13,0.010117148173750997
K13a1519,13,12,0.0032870970436651771
K13a152,13,13,4.3493595244979505e-05
K13a1520,13,13,0.0040370369260710158
K13a1521,13,12,0.0024345635271170716
K13a1522,13,12,0.0017634343405810496
K13a1523,13,12,0.0093174579871329218
K13a1524,13,12,0.0022161677151781582
K13a1525,13,12,0.00031352467952202359
K13a1526,13,12,0.0034721973794838569
K13a1527,13,12,0.0066523241859311709
K13a1528,13,12,0.0057635146872573786
K13a1529,13,12,0.00020969181677570379
K13a153,13,13,0.0078971114057706029
K13a1530,13,12,0.001163528000446937
K13a1531,13,12,0.0072016275217801845
K13a1532,13,12,4.9853285808300873e-05
K13a1533,13,12,0.00029896295212342627
K13a1534,13,12,0.0010298438793392029
K13a1535,13,12,0.00037210089176208284
K13a1536,13,13,3.9284411043097094e-05
K13a1537,13,13,0.0075047034979299444
K13a1538,13,13,0.0024383326644845751
K13a1539,13,13,0.0038607278771408109
K13a154,13,13,0.00046442787748536448
K13a1540,13,13,0.00037757660412976289
K13a1541,13,12,0.0052400234600743605
K13a1542,13,12,0.0071814701595191146
K13a1543,13,12,0.0010167854364577817
K13a1544,13,12,0.00026928616520448224
K13a1545,13,13,0.0053205262549314361
K13a1546,13,12,0.0022106613404170423
K13a1547,13,13,0.0069239069609398915
K13a1548,13,13,0.0024009138832804043
K13a1549,13,13,0.0010925527454774919
K13a155,13,13,0.0011513132444563551
K13a1550,13,13,0.0030570620745832989
K13a1551,13,12,0.003015997053649128
K13a1552,13,13,0.00075462449457725205
K13a1553,13,13,0.00047225314090937668
K13a1554,13,12,0.0016031468734366988
K13a1555,13,12,0.0010054472456768433
K13a1556,13,12,0.0016497326033264692
K13a1557,13,12,0.00031600532787481802
K13a1558,13,12,0.0031638299454958049
K13a1559,13,13,0.0014154437336986623
K13a156,13,13,0.0032937457946928526
K13a1560,13,12,0.0023945591230559943
K13a1561,13,12,0.00020063865581331679
K13a1562,13,12,0.0055355380029398875
K13a1563,13,12,0.0014701418023658987
K13a1564,13,12,0.0022323145039195923
K13a1565,13,12,0.0013748255872860693
K13a1566,13,12,0.0011759851256261133
K13a1567,13,12,0.00042478495543361633
K13a1568,13,12,0.00072925270665680165
K13a1569,13,12,0.0022465007399478103
K13a157,13,13,0.0014296924376704686
K13a1570,13,13,0.0001076763037382105
K13a1571,13,12,0.0015112364071764831
K13a1572,13,13,0.0006385046506383066
K13a1573,13,13,0.00080025567092349703
K13a1574,13,12,0.0075769363280463117
K13a1575,13,12,0.005889399719521426
K13a1576,13,12,0.0002899291376048525
K13a1577,13,12,0.012928258675632222
K13a1578,13,12,0.00072491926814758528
K13a1579,13,12,0.00055406801072917374
K13a158,13,13,8.5404130492700681e-05
K13a1580,13,13,0.0076632290091628117
K13a1581,13,12,0.0026887138448481516
K13a1582,13,13,0.0035534639998083717
K13a1583,13,13,0.0029141798090409291
K13a1584,13,13,0.012434149671272597
K13a1585,13,13,0.00023541319625710734
K13a1586,13,12,0.0060797056315850294
K13a1587,13,12,0.0033048190899983947
K13a1588,13,12,0.00078117304944591191
K13a1589,13,12,0.0039181533187249906
K13a159,13,13,0.0013175096728621155
K13a1590,13,12,0.00034764651359241324
K13a1591,13,12,0.0070245899494316005
K13a1592,13,12,0.0027882362075940773
K13a1593,13,12,0.00088357404722290813
K13a1594,13,12,0.00071675825180832827
K13a1595,13,12,0.0093417425216248007
K13a1596,13,12,0.00035615627845009978
K13a1597,13,12,0.00017975033014663727
K13a1598,13,12,0.0062584483637125703
K13a1599,13,12,0.0029387775950711586
K13a16,13,13,0.0058137759123010058
K13a160,13,13,0.0018323425571092212
K13a1600,13,12,0.0031198126405431806
K13a1601,13,12,0.00033740165508239591
K13a1602,13,13,2.0308049683043652e-05
K13a1603,13,13,0.0021875196993251743
K13a1604,13,12,0.00015867147928676537
K13a1605,13,12,0.0019539647934890257
K13a1606,13,12,0.00037665074080959224
K13a1607,13,12,0.0096931925705694109
K13a1608,13,13,0.0016418743601857696
K13a1609,13,13,0.0019969809409791958
K13a161,13,12,0.0022854072189505384
K13a1610,13,12,0.0097593836288570896
K13a1611,13,12,0.0035467378170904911
K13a1612,13,12,0.0026744777338985636
K13a1613,13,12,0.0042239998775688847
K13a1614,13,13,0.0044392272252106926
K13a1615,13,12,0.0026614096196449243
K13a1616,13,13,0.00063469782559463068
K13a1617,13,13,0.00056688820735713752
K13a1618,13,13,0.0063946235515214842
K13a1619,13,13,0.00157839807869472
K13a162,13,13,0.0012971590905019312
K13a1620,13,12,0.0040107613937676147
K13a1621,13,12,0.00400201885750316
K13a1622,13,12,0.00042310333987417468
K13a1623,13,12,0.0018339180287184206
K13a1624,13,12,0.012210580621304153
K13a1625,13,12,0.00010698754494851577
K13a1626,13,12,4.5809945104684122e-06
K13a1627,13,12,9.8617964243920611e-05
K13a1628,13,12,0.010904922510881073
K13a1629,13,12,0.0012446670898662094
K13a163,13,13,0.001808633639780811
K13a1630,13,12,0.0016672895936729281
K13a1631,13,12,0.00050369819003861626
K13a1632,13,12,0.00072883056361193552
K13a1633,13,12,0.0034343819924810889
K13a1634,13,12,0.00061127170723989407
K13a1635,13,12,0.00087519508840520617
K13a1636,13,12,0.0012652027076804487
K13a1637,13,12,0.00047978996099740264
K13a1638,13,12,0.00019021638233158625
K13a1639,13,13,0.0054906113003256856
K13a164,13,13,0.00074030470977585062
K13a1640,13,13,0.0027166223443560347
K13a1641,13,12,0.0016023264162223967
K13a1642,13,12,0.00020944574108852621
K13a1643,13,13,0.0045728279338856492
K13a1644,13,12,0.0011537713835944345
K13a1645,13,13,0.006633844067338952
K13a1646,13,13,0.00086824670260480488
K13a1647,13,13,0.0039739870712823533
K13a1648,13,12,0.002470141226043126
K13a1649,13,12,0.0046300847190621332
K13a165,13,12,0.00073908018852467019
K13a1650,13,12,4.1515599817499026e-05
K13a1651,13,12,0.002454753795945396
K13a1652,13,12,0.0011160485440349541
K13a1653,13,12,0.00076179543989723746
K13a1654,13,12,0.0032735221066733829
K13a1655,13,12,0.0026300074060233128
K13a1656,13,12,0.00016279376582076582
K13a1657,13,12,0.001558756672576265
K13a1658,13,12,0.0041370350504770226
K13a1659,13,12,0.0089497883142357175
K13a166,13,12,0.0022350270827329044
K13a1660,13,12,0.003786098102024391
K13a1661,13,12,0.00088033722373214796
K13a1662,13,12,0.00059719710553772076
K13a1663,13,12,0.0011425158719338289
K13a1664,13,12,0.001233976227664075
K13a1665,13,12,0.0010109383993041308
K13a1666,13,12,0.00073703053919836701
K13a1667,13,12,0.0027754896317640568
K13a1668,13,12,0.00094606721905680501
K13a1669,13,12,0.00099586357392460125
K13a167,13,12,0.00063536328728618508
K13a1670,13,12,0.0012177634356488223
K13a1671,13,12,0.0038822403788441365
K13a1672,13,12,0.00046018159576774546
K13a1673,13,12,0.00064674030468501488
K13a1674,13,12,0.00033651733735351566
K13a1675,13,12,0.0002073499646426429
K13a1676,13,12,0.0037783665109577952
K13a1677,13,12,0.00012825818033580208
K13a1678,13,12,0.00099758442840574722
K13a1679,13,12,0.0013669765075439155
K13a168,13,13,0.002420353626208775
K13a1680,13,12,0.003412802740877097
K13a1681,13,12,0.0021906450552223165
K13a1682,13,12,0.0007632646610326243
K13a1683,13,12,0.0081313632155167476
K13a1684,13,12,0.0059182416950058674
K13a1685,13,12,0.00034606665051879179
K13a1686,13,12,0.0078432082056843124
K13a1687,13,12,0.0026725475718040507
K13a1688,13,12,0.0008896234691657711
K13a1689,13,13,0.00036563903140169197
K13a169,13,13,0.001013213448832652
K13a1690,13,12,0.0011808024221351297
K13a1691,13,12,0.0046705573671214579
K13a1692,13,13,0.0010390931661821156
K13a1693,13,12,0.00030433986921853774
K13a1694,13,12,0.00060250988188567819
K13a1695,13,12,0.0031370317328869345
K13a1696,13,12,0.0019673409359868641
K13a1697,13,13,0.014687250095349798
K13a1698,13,13,0.0076908763984001836
K13a1699,13,12,0.0011458405843760378
K13a17,13,13,0.0010239564343906772
K13a170,13,13,0.0033158155696164904
K13a1700,13,12,0.00022035461109231875
K13a1701,13,12,7.7097155960023335e-05
K13a1702,13,12,0.001115374061521726
K13a1703,13,13,0.00031227130435440234
K13a1704,13,12,0.0029877248141013443
K13a1705,13,12,0.0025362475432235214
K13a1706,13,12,0.0040462459200486063
K13a1707,13,12,0.00037948174331675183
K13a1708,13,12,0.0032067836323104509
K13a1709,13,12,0.001947173928971985
K13a171,13,13,0.0082874518856280617
K13a1710,13,12,0.00018659758906075727
K13a1711,13,12,0.0078878423206208501
K13a1712,13,12,0.0019965590568903945
K13a1713,13,12,0.0025482010892504147
K13a1714,13,12,0.0044802985242778631
K13a1715,13,12,0.0018050302505679845
K13a1716,13,12,0.0040378273232525332
K13a1717,13,12,0.00085635844345800436
K13a1718,13,13,0.0043093570542852332
K13a1719,13,13,0.0021600345437962423
K13a172,13,13,0.00020481766235305986
K13a1720,13,13,0.00030564549416334095
K13a1721,13,13,0.0031538186382398872
K13a1722,13,12,0.00050381500646642485
K13a1723,13,12,0.0047100101013804125
K13a1724,13,12,0.00018008081615664617
K13a1725,13,12,3.1398203026367745e-05
K13a1726,13,12,0.00056071936002261773
K13a1727,13,12,0.00070243067862157851
K13a1728,13,12,0.002396755068254815
K13a1729,13,12,0.0022564773013438975
K13a173,13,13,0.0054703784445846605
K13a1730,13,12,0.0009745656551492963
K13a1731,13,12,0.0054342054606837517
K13a1732,13,12,0.01655725155277208
K13a1733,13,12,0.0063643720650267705
K13a1734,13,12,0.0061596755376095609
K13a1735,13,12,0.00079131952947799288
K13a1736,13,12,0.0021580165972560506
K13a1737,13,12,0.0016634189107512009
K13a1738,13,12,0.0054009664695397093
K13a1739,13,13,0.001582939229213771
K13a174,13,12,0.0013804308906233116
K13a1740,13,13,0.0028053612497282838
K13a1741,13,13,0.0017152189801285329
K13a1742,13,12,0.0022196887753773258
K13a1743,13,12,0.0012811592452763771
K13a1744,13,13,0.00031525350343236241
K13a1745,13,13,0.003143456692218446
K13a1746,13,12,0.0022759675430559304
K13a1747,13,12,0.0047124384877787924
K13a1748,13,12,0.00017515520674777978
K13a1749,13,12,0.0044128101395196568
K13a175,13,12,0.001934667357897899
K13a1750,13,13,0.0051715667132449846
K13a1751,13,13,0.00078314441533999465
K13a1752,13,12,0.0019364776258696287
K13a1753,13,13,0.0015083442142004456
K13a1754,13,12,0.012061313577957974
K13a1755,13,12,8.9376111159679612e-05
K13a1756,13,12,0.0047307325724276032
K13a1757,13,12,0.00063136739489410025
K13a1758,13,12,4.2073796601390566e-05
K13a1759,13,12,0.0054300828372355397
K13a176,13,13,0.00086790112088981218
K13a1760,13,12,0.0022845624870940855
K13a1761,13,12,0.00088494233303747759
K13a1762,13,12,0.002337087198942352
K13a1763,13,12,0.001365127383489353
K13a1764,13,12,0.010831010103623228
K13a1765,13,13,0.001053588273662175
K13a1766,13,13,0.0042445432681569853
K13a1767,13,12,0.0037356823996261201
K13a1768,13,13,0.00079898773215127182
K13a1769,13,12,0.0029956346422276197
K13a177,13,13,0.00052037194858836405
K13a1770,13,12,0.00052055051546562802
K13a1771,13,12,0.0010566656444611165
K13a1772,13,12,0.0037560115915953795
K13a1773,13,12,0.0031145634420115045
K13a1774,13,13,0.0010766778463773673
K13a1775,13,12,0.0029502575200248682
K13a1776,13,12,0.0060965797203331286
K13a1777,13,13,0.0013727533191100919
K13a1778,13,13,0.00035439290563175186
K13a1779,13,13,0.00032988604817121088
K13a178,13,13,0.010701368087370104
K13a1780,13,13,0.0021685860494363731
K13a1781,13,12,0.0030617973936818751
K13a1782,13,12,0.0051019514799526371
K13a1783,13,12,0.0050236474829051447
K13a1784,13,13,0.00014258144353071028
K13a1785,13,12,0.0025004076144189112
K13a1786,13,13,0.00093286437093948881
K13a1787,13,13,0.0016190220745803639
K13a1788,13,12,0.0046865517997110818
K13a1789,13,12,0.0020448987846350989
K13a179,13,13,0.0016534122772438888
K13a1790,13,12,0.013560572549007097
K13a1791,13,13,0.0052610305711479986
K13a1792,13,12,0.0050518599302598714
K13a1793,13,12,0.00021911867111185782
K13a1794,13,12,0.0014825737954933856
K13a1795,13,12,0.0026168090831819118
K13a1796,13,12,0.00026906323894256012
K13a1797,13,12,0.0012464261486976526
K13a1798,13,13,0.0060242386989478869
K13a1799,13,13,0.0079419873455650949
K13a18,13,13,0.0048172189243601837
K13a180,13,13,0.0013309611878862078
K13a1800,13,12,0.0036458027311887116
K13a1801,13,12,0.00056057061993627119
K13a1802,13,12,0.0047944375440781423
K13a1803,13,12,0.00080347300847006674
K13a1804,13,13,0.00049233430710275531
K13a1805,13,12,0.00035496571606650459
K13a1806,13,12,0.00021262033360717076
K13a1807,13,12,0.0012881354272187167
K13a1808,13,12,0.00051851742125907268
K13a1809,13,12,0.0017675053364942905
K13a181,13,12,0.0024780573035055428
K13a1810,13,12,0.0025620404968250939
K13a1811,13,12,0.00094565269050544769
K13a1812,13,13,0.0015408671272079252
K13a1813,13,12,0.004565834146850108
K13a1814,13,13,0.0047627873543120208
K13a1815,13,12,0.0012176201535716484
K13a1816,13,12,0.00075517221177551284
K13a1817,13,13,0.001806545474643544
K13a1818,13,13,0.0012785110813996257
K13a1819,13,12,5.7119337861475023e-05
K13a182,13,12,0.00022073195285533134
K13a1820,13,13,0.00036418546536631422
K13a1821,13,12,0.0040793625347428303
K13a1822,13,12,0.0021206264672286395
K13a1823,13,12,0.0062868258672986316
K13a1824,13,12,0.0022025436733154697
K13a1825,13,12,0.0011263238641660448
K13a1826,13,12,0.0033798509288381737
K13a1827,13,13,0.0041590796180120846
K13a1828,13,12,0.00063949286563907374
K13a1829,13,12,0.0043035607702461946
K13a183,13,12,0.0044265612450140792
K13a1830,13,12,0.0034407242155388693
K13a1831,13,12,0.002023949978398784
K13a1832,13,12,0.0010510723661156323
K13a1833,13,12,0.0020270473015880858
K13a1834,13,12,0.00088343939224821131
K13a1835,13,12,0.0056799848952984412
K13a1836,13,12,0.00050079289192739383
K13a1837,13,12,0.00094519315495993376
K13a1838,13,12,0.004753403707043094
K13a1839,13,12,0.0033085113797013681
K13a184,13,13,0.00097278179506470931
K13a1840,13,12,0.0013448691307672406
K13a1841,13,12,0.0014215249011070743
K13a1842,13,12,0.00081706238234650864
K13a1843,13,12,0.0011611272207271352
K13a1844,13,12,0.0023538734264397193
K13a1845,13,12,0.00096062449783686026
K13a1846,13,12,0.0058725447891421305
K13a1847,13,12,0.00025767519352552662
K13a1848,13,12,8.3723261555461423e-05
K13a1849,13,12,0.0015945209674491524
K13a185,13,12,0.0034097384340985581
K13a1850,13,12,0.00051461448188881503
K13a1851,13,12,0.001181713684768995
K13a1852,13,12,0.00080073769252039513
K13a1853,13,12,0.00093600685317534252
K13a1854,13,12,0.0021510171056356104
K13a1855,13,12,0.0051741390244702031
K13a1856,13,12,0.0032779111585014209
K13a1857,13,12,0.0018444528621502101
K13a1858,13,12,0.0011536150384272299
K13a1859,13,13,0.00046517247419955313
K13a186,13,12,0.0030354261169741117
K13a1860,13,12,0.0030564132383725934
K13a1861,13,13,0.0002130347635430353
K13a1862,13,12,0.0022727487548485784
K13a1863,13,13,0.0009964985048719799
K13a1864,13,12,0.0032352825844813578
K13a1865,13,12,0.00051968979719255355
K13a1866,13,13,0.0040779580222729938
K13a1867,13,13,0.00033564953075333477
K13a1868,13,12,0.0019751803534492174
K13a1869,13,12,0.0044925883255818276
K13a187,13,12,0.0058474538904659673
K13a1870,13,12,0.011556020126828008
K13a1871,13,13,0.00014734384154456735
K13a1872,13,12,0.0062127275733669688
K13a1873,13,12,0.0112608120084182
K13a1874,13,12,0.00087038436954026534
K13a1875,13,12,0.0011842040650566924
K13a1876,13,13,0.0012892233549930685
